Approved,ID
0.29202796580012974,APPJ20310967521
0.2922628169732136,APPK80886344639
0.5803912983182606,APPM60863037811
0.5795344165343621,APPN50560289924
0.6520459650824255,APPO70832217022
0.7121062944555387,APPP60583131103
0.3332576934824566,APPR30748409317
0.1050054296121172,APPS10305693407
0.42795412444093595,APPT10792153527
0.3564437961804892,APPU80979985636
0.5005387685634435,APPW90127018832
0.6729049159257058,APPX40629447906
0.38560066335519705,APPZ20101292145
0.3211836986792287,APPB10848417338
0.4469274636789663,APPC40239663433
0.7121694302470553,APPD20097051518
0.45017032686736014,APPE50963262622
0.6728475367615904,APPF90075697702
0.6161543857304593,APPH10711077908
0.059307196898175665,APPI90021288035
0.07088582948978336,APPJ80748148121
0.3742264407910286,APPK10288641218
0.16810313716642156,APPL90732086337
0.32754245520914604,APPM70990842401
0.04591318861150606,APPN80617857512
0.11282429717244342,APPO50383745617
0.1063397758878693,APPP60172178734
0.8032753936301136,APPR10764977942
0.4920648300911175,APPT10480648139
0.4896594228550822,APPU60453258232
0.6924224045833035,APPX90855367529
0.09079944835657634,APPY50250927615
0.3846585124553367,APPZ70422039734
0.651758171052649,APPA30393886847
0.16319731977281238,APPB50127764908
0.4035057203782996,APPC10119469018
0.10571294694771977,APPD90858748146
0.5109548862837139,APPE30664988236
0.6091762382446589,APPF20625877301
0.16055468813715593,APPH30151345509
0.12150060159547807,APPI50441679612
0.7291840629154123,APPJ30361269731
0.05941534691989255,APPL80614874904
0.6883344478413457,APPM50228117025
0.38035764240552794,APPN70012683119
0.5171271666786619,APPO90770468211
0.4802417709281289,APPP10156766334
0.0822751241484307,APPQ40631778427
0.40347715839599446,APPR70506299542
0.6652488475500071,APPS70665146644
0.31248213621065113,APPT70349004743
0.5135391835250955,APPU30993402848
0.04107642191581551,APPW20622431049
0.6586139223136298,APPY20361501233
0.5192945873526449,APPZ10238963306
0.3414107432221702,APPA30874904437
0.48672376942470164,APPB80692747529
0.0634244876907308,APPC30041629643
0.6876515141866838,APPD30315929734
0.07071176914277603,APPE10332383835
0.7685698598030091,APPF50037929916
0.4818330301993157,APPG10834503041
0.4809558364767081,APPH40967627122
0.04027383463851238,APPI70312298206
0.43997020109699037,APPJ70743728327
0.6445204831596064,APPK30679331423
0.04380614879339296,APPL60294817522
0.21335362651813838,APPM80605571641
0.4019630168985041,APPO70732754849
0.6340617126854033,APPR90083345128
0.09158236005904365,APPS40024724225
0.6487742388042571,APPT10406402302
0.4949156303005705,APPU60142311444
0.218756183459506,APPX40155362702
0.667946448416083,APPY80690085843
0.0914972415257768,APPZ20729429941
0.8985164811546773,APPA30531058029
0.17160655802561986,APPB80250096128
0.30954389453525655,APPC40216184236
0.2137617667426278,APPE30598585445
0.08464486318545238,APPF10464165547
0.7448538491243168,APPG20162638632
0.2802381265634505,APPH90167759721
0.18477388888077376,APPK10401968049
0.1526149909137482,APPL80146029119
0.09483923600133873,APPM80613619234
0.09278954540588487,APPN70433746315
0.3753417238593186,APPQ50809898611
0.7006970768703678,APPR30401199701
0.07762001968751138,APPT30401057907
0.1724406263555077,APPU40338646029
0.3883972325988535,APPV90359067103
0.5290920521323683,APPW10851598244
0.12044932092619415,APPX40611544343
0.4848849934876899,APPZ50667726527
0.26071652078496477,APPA60969495628
0.07342225194230012,APPB10846839717
0.0901986079689722,APPD70004475949
0.5925072143992954,APPE10769524014
0.2615863006600596,APPF20373584102
0.7646852557243095,APPG80309102235
0.6212752090370568,APPH70805423317
0.3725204322819939,APPI30449607434
0.40443624515757554,APPK40305944614
0.5206737102516096,APPM80631303825
0.1337425882472836,APPN30539354908
0.4945431737981997,APPO30398314007
0.6709306990583326,APPP10295059142
0.5350485500247504,APPQ40182527233
0.14781149684127234,APPR30592087313
0.664403183218131,APPS10451308445
0.048406405791972834,APPT20436718504
0.44588050353481445,APPV10000594728
0.8485218882985978,APPW70591476837
0.19079265015655436,APPX90545539932
0.7509860898827441,APPZ20555868104
0.6145465115093419,APPB50601165302
0.5780247516489191,APPC20734091446
0.058272573343717556,APPD30922661508
0.6625900613124935,APPG30388623817
0.2842696887662439,APPI50436511029
0.46178414166035464,APPK40504961223
0.18206229608130609,APPL10249834346
0.311138876551356,APPM10566295434
0.2968655382543239,APPN20971698507
0.2427451882063763,APPQ40557318821
0.17797172433294461,APPR10411907921
0.3683994057328054,APPS60110651012
0.6182993286045074,APPT90980498131
0.5074796348770381,APPU30110017218
0.2760646861617863,APPW20800678439
0.09829032496101295,APPY20781789607
0.3633732830032725,APPA50891789808
0.23657204922780772,APPB30105755939
0.3453883148885717,APPC10078523014
0.3523871317481953,APPD10297832113
0.20377175016031504,APPF10931767336
0.655369633944678,APPG80133423412
0.40072420004825254,APPH30423329507
0.3389119133753595,APPI70671544622
0.04472997165289275,APPJ70709397705
0.48752807914331264,APPK30507806814
0.04472997165289275,APPL20563609928
0.06839715847752487,APPN60526055126
0.14635509064974542,APPO60496324234
0.6875738889455875,APPP90372528312
0.08971121442037712,APPQ50563508447
0.7886512146281311,APPR60834219523
0.4535483167840383,APPS90066401613
0.6742607874337346,APPT60413282714
0.46826432505765003,APPU80357653811
0.6793676824270041,APPV50558107929
0.3949673697163574,APPW80305276026
0.16083540912241034,APPX40140715111
0.5903873372593195,APPY80579525228
0.3919758747234788,APPA60414888433
0.6464462197146521,APPB90587842501
0.7409884120651486,APPC40254714615
0.2907302589673752,APPD90427937716
0.27143483184784123,APPE40482289843
0.6810242146965008,APPF90606858947
0.7707388515275855,APPG20179041024
0.7463473486887773,APPH10099261128
0.32528711479477584,APPI80998283208
0.06777613244650517,APPJ50706714349
0.36039000174479063,APPK60768689411
0.5940945323640957,APPL60280043529
0.048621043641393795,APPM30351953604
0.09616411151638952,APPN40064845722
0.41608841741188374,APPO80082812849
0.5082728950039594,APPP40129305907
0.521727688912918,APPR70479248144
0.7280066188427371,APPS30106692249
0.6788846924920072,APPT70183535323
0.5404233555824547,APPV30072491521
0.6559230769857989,APPW90317034634
0.37481128076844467,APPX10590833748
0.45998688722377334,APPZ50321995912
0.1064027331582266,APPC20846683233
0.20477930479197767,APPD30035557339
0.12156232793277984,APPE60995955439
0.7172678965115588,APPF40348771514
0.17982878054663481,APPG60525674638
0.7522485632420877,APPI60914532813
0.5927142063416496,APPJ50135705908
0.457404013093513,APPK80834239033
0.15154376339792094,APPL30367787124
0.4786350313750265,APPM50365154243
0.6439033798522292,APPN60371739317
0.8022123365308107,APPO90778031432
0.5154702054582255,APPP10865119541
0.5588928889150476,APPR60514036704
0.06684895438607914,APPS30033507847
0.32985016256592886,APPU80509074044
0.3317769050131077,APPV50034531107
0.07518036199204324,APPW70561238232
0.7561300034522813,APPX20526775327
0.6763883183432087,APPY20169747403
0.25668498450137145,APPZ30470877547
0.7157676439493348,APPA90185538648
0.32648053954706197,APPB60274853705
0.7144901976914017,APPC50411636801
0.5563611235428305,APPD80328934945
0.23022979762876442,APPE10454749046
0.040121471248635,APPF20010751138
0.8431171701642799,APPG60276348205
0.7764924628703146,APPH60664183321
0.06179558171606629,APPL20765168747
0.6550173567156927,APPM20147299813
0.7160768741572113,APPN40249546913
0.2763450616216652,APPO20189822007
0.05777820516468814,APPP30921307109
0.12070252895409629,APPQ30597277245
0.6882546271441905,APPS30996555403
0.09228147058068734,APPU10700307616
0.05199043446838794,APPV60265399723
0.32907945924837095,APPW70585071834
0.09139971015551644,APPX70561392933
0.15018830204109132,APPY40565011007
0.16399398186967507,APPZ40098878108
0.12769786180718623,APPA90060573227
0.48243345697712425,APPB70442734319
0.09788842536958835,APPC90770072447
0.6329070528214167,APPD30486092544
0.09122162131322467,APPE10311022607
0.05513317493248396,APPF60631085717
0.22531747210177694,APPH30090413902
0.5793657991589005,APPI70634288016
0.23731643947350997,APPJ90523144107
0.47849279651218546,APPK90851579202
0.06894898703909631,APPL50238334324
0.2753439942789475,APPM40451325417
0.5205053211567457,APPN90929804518
0.6186701055479775,APPO60090588603
0.11540684879090085,APPP10007148712
0.6526087509985405,APPR30909888915
0.18770453917538016,APPS20728482014
0.602082686263527,APPT90977075101
0.7718337839038776,APPU70624065235
0.31955033009441025,APPV80263885346
0.7982729934282116,APPW30836935416
0.6353504757928384,APPX10532151548
0.7863622856617651,APPZ40286609738
0.16232917309382042,APPB40188979941
0.6239234697473747,APPC90796515024
0.1259371985612683,APPD40803081115
0.39921140078085354,APPE30694295241
0.1423162656393664,APPG30216561448
0.32351160207642154,APPI30712489617
0.4731901948270944,APPJ10278243703
0.8029800940065439,APPK80277621846
0.14007313190131046,APPL80078362905
0.4908746522585442,APPO60098103209
0.18168728522183825,APPP60023927349
0.5816188349091541,APPQ30612604402
0.5444453608393469,APPS60320313627
0.18078289688826005,APPT70534587715
0.49494655473640004,APPU90780836829
0.35348844073280206,APPV60622819917
0.3456768963778235,APPW70434264005
0.07080816373539645,APPX20729451101
0.6910544295296407,APPY30046504231
0.3253940435787983,APPZ80350479313
0.24488144926373961,APPA80096183429
0.5799333791565003,APPB70273443505
0.6366087626048051,APPE50142203809
0.4468762265863946,APPF10034408943
0.4410484124637542,APPH90511677131
0.09829032496101295,APPI30546095229
0.18562947001425434,APPJ80416595345
0.45888190783106503,APPK90285872443
0.19773510232557692,APPL60953579512
0.33456791491691573,APPM20644925619
0.06726662916187368,APPN20225869714
0.43942132549806123,APPP90991305913
0.5924694829309022,APPQ70050552026
0.06515713373834578,APPR60767582147
0.10745448256770579,APPT70410545308
0.3363362100261936,APPU10135235412
0.46475625305799134,APPW10606832628
0.1730692973581207,APPX60227485706
0.13351797097235937,APPY90764876839
0.09088263559309871,APPZ20628084928
0.6776087154303007,APPA80547519048
0.2807284932630354,APPB20703102133
0.5012486018628937,APPC90727362248
0.5607204100094519,APPD20670011304
0.28923103835087227,APPE60844191408
0.5753298620398491,APPF30948581526
0.2936336328541085,APPG60202918616
0.11525720741037276,APPH40712615721
0.04677188221944438,APPI10123409842
0.3052253720928793,APPL30082033114
0.38220089406620894,APPO60813926409
0.4520227609165091,APPQ80765126647
0.1430070260334006,APPS30481303817
0.6990372127320706,APPT50402483936
0.7545363224132118,APPU40449068016
0.7257591098556999,APPV90997847138
0.07355234474195392,APPW30766041243
0.7134098291876285,APPX50585681323
0.09291879819137888,APPZ50469333546
0.07740713651025223,APPA50959811611
0.4507165906230397,APPB70963575742
0.05784890864188501,APPC40538253839
0.6694280459906337,APPD70917584927
0.43464035271811985,APPE30737089003
0.2441947548669876,APPF10850926136
0.6608440119251603,APPG90248489235
0.569326014300814,APPH90860947347
0.5926844714874234,APPI30734581444
0.3927776507113748,APPJ70071568525
0.5149137141331327,APPK30063345602
0.4407397534202497,APPL90511325735
0.3306103431367518,APPM40335888826
0.439396376521732,APPN40298397941
0.08021297892595908,APPO80337469005
0.6540354801046397,APPP30205342136
0.49827131099819544,APPQ50283384214
0.6391341228953527,APPR60598764318
0.4414975703557883,APPS20640034406
0.1137831373890675,APPT90434682534
0.7566039421051319,APPU70260393644
0.5566316762338315,APPV50716587732
0.5351080798385062,APPW10401854821
0.4771277831944446,APPX20748215949
0.6995125768325147,APPY80151839018
0.6330125389949017,APPZ20847918104
0.42900876388985265,APPA40955069224
0.4086956932854327,APPB90344945306
0.047116433331179534,APPC50897719435
0.4536390389540988,APPD50349215529
0.12164921871306947,APPE70565133611
0.17207784129799414,APPG50350411819
0.47590686972853496,APPH20483931906
0.7518940549290357,APPI50849415049
0.04862000678252949,APPK20493991213
0.16785931450970837,APPN50273626514
0.6409542629612367,APPO30358993611
0.05459578230611074,APPP50812246721
0.3874485445484104,APPQ90569518805
0.6127140459194362,APPT50959734121
0.6311985463019165,APPU30391605237
0.32661461634661043,APPV10348801322
0.5766141893469132,APPW50845645427
0.13653855763547104,APPX40979259506
0.5718152471743235,APPY50204128621
0.13587207909234336,APPA60880974809
0.3030209660309347,APPB20886378947
0.5687678484529269,APPC30956683003
0.764102748941356,APPE10435608217
0.74627053667249,APPF20103964341
0.5362607065695342,APPG30196114449
0.11576445161624173,APPH50862821513
0.3246421770879543,APPI10377217633
0.845096088863565,APPJ40318634703
0.6231269656934998,APPM50493632023
0.18790598130218497,APPN70135738135
0.1878100259942171,APPO30500359204
0.13311988877445707,APPQ80619273444
0.7141989407501298,APPR70171181506
0.20941356070928407,APPU40937622821
0.28537948404517127,APPV10152372903
0.4938640085165494,APPW80854596047
0.3092632784116514,APPX20730045102
0.16365173095196445,APPY70095057223
0.2431179678274653,APPA70723537417
0.25779541433452047,APPB60633627527
0.27868330505286487,APPC30478072638
0.09579656594172054,APPD50010786702
0.0350792415002541,APPE80613844816
0.5761409882496052,APPF50610589929
0.6567365376403587,APPG70204563004
0.28964648589795067,APPH80422312114
0.4389324271787477,APPJ90415776326
0.08454046252647177,APPL90567985525
0.6415117242103017,APPM80261604604
0.14946881816462051,APPN10895363735
0.43964895723501585,APPO20329016835
0.6595775442922235,APPP70992643945
0.07371057048612813,APPQ70988263029
0.09991709041392115,APPR10955461104
0.05337029575511738,APPS30719919248
0.5528269643296237,APPT20588324318
0.20243559407310177,APPV40049329532
0.38640783051191735,APPW80397099634
0.5679311530864528,APPX20702505723
0.8291718887796246,APPY10029957813
0.4969615652408023,APPZ80819366935
0.11022180867785814,APPA90796576001
0.6256662475663446,APPB70518925115
0.7309732380175233,APPC40074048231
0.7577671510216323,APPD20648321326
0.3606126982191793,APPE90246258437
0.741452642808546,APPG70211933607
0.14405218868109515,APPH60005159726
0.18483452101459633,APPI30409973811
0.16623473052549273,APPJ90195613931
0.1463275602627569,APPK10530691012
0.5520837109073198,APPL10671243123
0.3227339705305665,APPM30057411226
0.14518485078734622,APPN80382708322
0.22541231999451503,APPO50017247431
0.8225872997737866,APPP50761342522
0.25086056865945144,APPQ40936455614
0.18481245120489337,APPR20583127717
0.7635531198194152,APPS30067286823
0.3227339705305665,APPT90531986944
0.47363887533445487,APPU90736089015
0.6417764891912262,APPV40154339146
0.6367097907531605,APPW30591601244
0.06648851248597218,APPX30176348336
0.14474082326638577,APPY30009488439
0.4253551004744273,APPA30513853629
0.3669342892020303,APPB40862724718
0.7844397633305699,APPC80706361802
0.4163402646652955,APPD80257174926
0.30178697716447495,APPF90610127116
0.09104681328587652,APPG50800894218
0.4943394387672086,APPH10874683343
0.10075051368028834,APPJ70086622521
0.5341346782498217,APPK10506826628
0.3168382456076607,APPL60670161709
0.8131179434407141,APPM80727669838
0.053110688874331666,APPN40027149928
0.5786157685386277,APPO20698513007
0.7624995797790199,APPP80784417128
0.17358773155443205,APPQ30582873222
0.5527132086482885,APPT20658552518
0.09099454367587079,APPU50261418636
0.7596165747247334,APPV90166599713
0.36411109335275366,APPX50323665945
0.37156398423119724,APPY40761804047
0.5248267765044012,APPA30678622245
0.3222398157164815,APPB70155594305
0.11252049998599103,APPC20459579426
0.2551640105933062,APPE40720565633
0.09389957324231066,APPG80335981838
0.7023912042522403,APPH70817208942
0.40415527774485177,APPI80664442022
0.7167183469543562,APPJ60923719128
0.13974376697969793,APPK80835112207
0.14147163837057494,APPL10258501346
0.15589420221830105,APPM40486124431
0.0732874283900977,APPN40934205501
0.5970173297070331,APPO90348632645
0.4657282906787652,APPP70738559708
0.06621593242596913,APPQ20260307818
0.1417438650564034,APPR10617393948
0.3712556511595288,APPS50490061009
0.13260056736998055,APPT20521426122
0.6750281565231565,APPU40667541249
0.4115998197881803,APPV70982889332
0.362782767710731,APPW70207344401
0.5814641625548113,APPY20595005627
0.7255843634063164,APPZ90679413746
0.5271962019880111,APPA80968387846
0.6867862907196097,APPB10181429936
0.824210439761779,APPC80319465017
0.3450444781596585,APPD30224414106
0.30870676849472584,APPE40675752239
0.451861949944772,APPF30598434318
0.4080045182864048,APPG10909392412
0.43687981015145605,APPI80807172627
0.6433453074199975,APPJ40588579728
0.4011878446621079,APPK40122794819
0.5902372868893462,APPL70644406925
0.3255526660601106,APPM50146629037
0.37005710933624597,APPN50194037112
0.1124296191884706,APPO80528504202
0.10846991894202894,APPP90001136326
0.495051341392483,APPQ60363444432
0.5875508047413769,APPR40192335533
0.8309865239184512,APPS20313284631
0.7082764058473043,APPU90008251826
0.07986094988614771,APPV40963963905
0.5318747468237447,APPW90895783007
0.15483937349308657,APPY70272002231
0.5873623742980215,APPZ70995862325
0.45104508633550294,APPA60052579418
0.5306888438064368,APPB30839934525
0.30844300313456435,APPC80117963607
0.8128373452697074,APPD60155065706
0.30840640514363754,APPF60426588931
0.7126293326019123,APPG20002638029
0.6465644965774493,APPJ90399089306
0.3420455850933671,APPK10673004441
0.7064071975746521,APPL10291525522
0.7796019884142833,APPN50643036726
0.05844113594460262,APPO50384656809
0.7365745867728255,APPP10197677918
0.5047491277625673,APPR60433381148
0.22010661447568974,APPS90460278201
0.3838021926611347,APPT90453349315
0.3105666633517207,APPV10856331511
0.454566762554961,APPW10346444622
0.0808078001731662,APPX40003814744
0.8343110066603526,APPY40607074836
0.14095623979047384,APPZ20878753922
0.10618038518532874,APPB90947953116
0.07904939221436087,APPC30244653244
0.4904403749724099,APPD20393274307
0.6458060969606945,APPE30720169418
0.46845711590959477,APPF80400365533
0.2023474101365737,APPG50912211643
0.2185529991125509,APPH90695628721
0.2068617888488006,APPI60889013803
0.6338454386757507,APPJ30530858912
0.819141711312162,APPK60115011038
0.24757728864938855,APPL50504497148
0.37378166048092476,APPN30899469318
0.3534885415587374,APPO60576014441
0.5718655912668027,APPP60395216522
0.07001113914292456,APPR90095208714
0.0641690443871764,APPS40247522839
0.6548248234904922,APPT20878502936
0.4513952606688988,APPU80990895012
0.8226950223480726,APPX60546379341
0.49526333600385614,APPY80212429406
0.48541344738381415,APPZ30412063529
0.22496123463688072,APPA60043101615
0.5995676316652538,APPB40707677725
0.7615759555737915,APPC90259188819
0.16845970881715006,APPD10790684933
0.49369126257895934,APPF80642261133
0.19094019732424503,APPH60274315313
0.5924711412882052,APPI30503523408
0.16518623760673196,APPJ50037998522
0.0659923761096567,APPK50376976645
0.5340621737720925,APPL80033873724
0.576951334232677,APPM30928795827
0.15949490870286467,APPN80074354911
0.13330217767044547,APPO40869866045
0.10506276838108108,APPP60223518132
0.16626077076936102,APPR30862361307
0.26177310385924013,APPS90992466418
0.07868731730268239,APPT80530522524
0.22576580687031395,APPU40105818634
0.1328178752960533,APPV30295003703
0.713301585676604,APPX70803048934
0.7061154671294684,APPY40448585045
0.13467327426657044,APPZ70851473117
0.45619386366118436,APPA20226245224
0.20867320199188552,APPB80397858345
0.6420268860169576,APPD40494675534
0.21749456759784747,APPE10239389624
0.14620689384514235,APPF80370161727
0.7583900633239128,APPG20047527833
0.6828600534343163,APPH10119488946
0.1731288134799393,APPI30881803033
0.07128170689497113,APPK60089998215
0.7363144960287302,APPL90184636316
0.16797999769170394,APPM80578506406
0.07026488019483747,APPN40875063533
0.2670448058818837,APPO60310607619
0.45884399345375176,APPQ50251697807
0.05397307793919148,APPR30583866905
0.4588292559196325,APPT40009839105
0.7792845559791179,APPU60500007217
0.13087846451989354,APPV80507263336
0.8118148837606369,APPX10204913528
0.4284174138139563,APPY60398889635
0.11554537389106265,APPC40648685035
0.09698394515308302,APPF60322568333
0.19567556638986633,APPG50372385406
0.343305045734959,APPH60763287527
0.15740208330654837,APPI20724487638
0.446228333074744,APPJ70247368706
0.28215641945266673,APPK80907917828
0.6495586536062409,APPL10860241917
0.1787845018636676,APPM70052327002
0.4375802931474609,APPN70307834109
0.25271664121468657,APPO90437674246
0.7392625355920888,APPQ50874592435
0.4007569060359313,APPR70129689508
0.7009065999665551,APPS80600773649
0.5888543074616743,APPT90981629731
0.6093717826564394,APPU40295361806
0.6341896193194773,APPV60299437907
0.7351606493742311,APPW70728038023
0.6919664213578705,APPX10516665117
0.5599995635992662,APPY60643965246
0.23130961594299188,APPZ30605972345
0.17082709841553237,APPA10462798435
0.48169383278914385,APPB30355581512
0.6702710487426357,APPC10547586633
0.48527457627620124,APPD30326204749
0.28400358710310486,APPF20865309933
0.4119773712351118,APPG80799062009
0.07562478025270261,APPH90823905114
0.7391913433106091,APPI90405604214
0.5121265532529408,APPJ30541982333
0.11432405703906706,APPK10394686427
0.10314134535316433,APPL80299821536
0.03432123054967362,APPO50580562845
0.29215150177330684,APPR60582164106
0.20780116119973993,APPS70081155228
0.7550264843365819,APPT30845477337
0.6174628950600775,APPU30980031412
0.6141618066032939,APPV70464554521
0.49976386634670117,APPX70389132712
0.6999229078893948,APPA90840046026
0.5800357085950949,APPB30964006113
0.07588909826658821,APPC40548793239
0.04730324554470362,APPF30363371528
0.057121949254234944,APPG80320819611
0.5110822857543144,APPI60804836831
0.5031959735264236,APPJ50916503948
0.2937176755522492,APPK70104158035
0.42605769391814935,APPL90784267109
0.4801420082162564,APPM60327772214
0.6572804166817359,APPN50730574308
0.0686407294430472,APPP10017517528
0.7541408680860109,APPR60543802701
0.6417531266814673,APPS50905623843
0.1398361063355753,APPV80884919113
0.1421697445187923,APPW60958408218
0.11220275961683986,APPX50989172344
0.057059929496057454,APPZ70223988524
0.3548389276638012,APPA80126265634
0.08289754289212041,APPB70148806716
0.38414268902061594,APPD20210274913
0.07754887935960027,APPF60247891103
0.7816414937357185,APPG70781842233
0.6512633912335051,APPH80949514333
0.4672234316821123,APPI10292895401
0.05509681948260612,APPJ40080942533
0.19654467701823305,APPK70551488646
0.5196213405651958,APPM60329923838
0.08688829482622235,APPO90884124024
0.40304543685312894,APPP70177506138
0.12522862732254825,APPQ20329124207
0.0999737244196019,APPR50010813324
0.05880271630163391,APPS20472229428
0.5790012504520765,APPT30003743534
0.0812957054427701,APPU30761024625
0.4991659397716642,APPV60440774719
0.3529309184305632,APPW10802427848
0.5481622582656596,APPX50847001901
0.12206743777138335,APPY90597705025
0.1747897510680101,APPA20178796211
0.6357893949967413,APPB60968669303
0.12442758124082018,APPC50713459422
0.0759725748035205,APPD30017534507
0.1209452716752919,APPE80754081602
0.09614120378443329,APPG60440413843
0.08373357352450758,APPK10479702245
0.5735880075195025,APPL20754956313
0.2970316516223576,APPM10216063412
0.2984408096717939,APPN60622229526
0.552751596522959,APPO90527013648
0.31831671858534766,APPP80662398735
0.06289172261724355,APPQ50372915823
0.2243051506708034,APPR80054558907
0.4597479809235837,APPS40654445026
0.41297595259347747,APPT30673148148
0.14777338586997116,APPU50149699219
0.14775477487646704,APPV60642722334
0.7673812646795343,APPY50783877649
0.1095533437411055,APPZ30417006702
0.35382663748141335,APPB80039471925
0.8292292712984337,APPC80399226017
0.49412922476306215,APPE60500761238
0.5440424701759176,APPF30442909319
0.34209758628546794,APPG60792418401
0.20918752526950352,APPH30850229543
0.5079995912336466,APPJ20645523707
0.12587463137402738,APPK40338347833
0.6141049666496871,APPN80082502125
0.13277435723617712,APPO10505658228
0.40268504053427123,APPR80255496544
0.29828601103632973,APPT10572952745
0.07223671897266697,APPU20598092845
0.5976556909993772,APPV90681978947
0.5967980398909893,APPW70051742049
0.6266101988550979,APPA20712823448
0.6628286591958907,APPB10936759508
0.7857583869927074,APPC90878353641
0.0598521223666028,APPD40625665742
0.6738642878077723,APPE60401478849
0.5589950605535274,APPF10819225912
0.7372906486639539,APPH60409321104
0.39208900004112685,APPI40406169214
0.7564120991158833,APPK70748566447
0.6833044488606993,APPL80817915513
0.27029046131358353,APPM20939483648
0.4704291576909695,APPN40698099726
0.4040016866724905,APPO40348743807
0.19488078871504924,APPP50048656911
0.6705695164255813,APPQ60415477022
0.34501721572410554,APPR40366769123
0.12135777502274599,APPS20684438241
0.05779298459400509,APPT70167942303
0.41765565426761203,APPU90150979438
0.227101132240226,APPV20841539501
0.34991717891368307,APPW70091326638
0.3305623533302381,APPX90732106746
0.38473184366193014,APPY40530322831
0.6248659878254692,APPB80234335131
0.17675046128940716,APPC70998952234
0.06264727318519481,APPD20330233349
0.3195060254149773,APPE30465233427
0.1726053817525741,APPG20987931624
0.6320645806620027,APPH10434483737
0.1752958524326564,APPI70725565825
0.08273228298258113,APPJ10932151905
0.6834245707442226,APPK80755971043
0.22540281496895828,APPL20227248105
0.3803838187060297,APPN30234861315
0.7179314634855966,APPO40425986436
0.5395104675531537,APPP30570536526
0.03582496255448113,APPQ50623987613
0.4235470733512306,APPR70615937709
0.18811548245800833,APPS50709998824
0.6348200580065321,APPT10481824943
0.2886761842947327,APPV10805168102
0.21750686107934947,APPW30713575209
0.29127826454100497,APPX20786783312
0.038306382396197006,APPZ20137229548
0.4079650930646738,APPA10777598643
0.6015973546918209,APPB10238193739
0.4211869857528997,APPC60937831819
0.1555700344242291,APPD40879787937
0.5921491461740541,APPE10746511009
0.17798451911596927,APPG70116873221
0.5830910042593557,APPH60759359311
0.57405298515134,APPI80960371427
0.04369054019546974,APPJ80266871524
0.4764992390600029,APPL20217168732
0.1790864185098784,APPM50253644839
0.6972267389312545,APPN30566416936
0.6901537136184271,APPQ60952678219
0.43322323746855634,APPR20768147343
